WITNESS_POINTS, NUMBER=1830
6.810000,12.250000,1.623156
6.810000,12.750000,1.623156
6.810000,13.250000,1.623156
7.290000,11.750000,1.623156
7.290000,12.250000,1.623156
7.290000,12.750000,1.623156
7.290000,13.250000,1.623156
7.770000,11.750000,1.623156
7.770000,12.250000,1.623156
7.770000,12.750000,1.623156
7.770000,13.250000,1.623156
8.750000,11.750000,1.623156
8.750000,12.250000,1.623156
8.750000,12.750000,1.623156
8.750000,13.250000,1.623156
9.750000,11.750000,1.623156
9.750000,12.250000,1.623156
9.750000,12.750000,1.623156
9.750000,13.250000,1.623156
10.750000,11.750000,1.623156
10.750000,12.250000,1.623156
10.750000,12.750000,1.623156
10.750000,13.250000,1.623156
12.750000,11.750000,1.623156
12.750000,12.250000,1.623156
12.750000,12.750000,1.623156
12.750000,13.250000,1.623156
15.750000,11.750000,1.623156
15.750000,12.250000,1.623156
15.750000,12.750000,1.623156
15.750000,13.250000,1.623156
6.250000,12.500000,1.623156
6.750000,12.500000,1.623156
7.250000,12.500000,1.623156
7.750000,12.500000,1.623156
8.250000,12.500000,1.623156
8.750000,12.500000,1.623156
9.250000,12.500000,1.623156
9.750000,12.500000,1.623156
10.250000,12.500000,1.623156
10.750000,12.500000,1.623156
11.250000,12.500000,1.623156
11.750000,12.500000,1.623156
12.250000,12.500000,1.623156
12.750000,12.500000,1.623156
13.250000,12.500000,1.623156
13.750000,12.500000,1.623156
14.250000,12.500000,1.623156
14.750000,12.500000,1.623156
15.250000,12.500000,1.623156
15.750000,12.500000,1.623156
6.750000,12.500000,1.727876
6.633022,12.821394,1.727876
6.336824,12.992404,1.727876
6.000000,12.933013,1.727876
5.780154,12.671010,1.727876
5.780154,12.328990,1.727876
6.000000,12.066987,1.727876
6.336824,12.007596,1.727876
6.633022,12.178606,1.727876
6.810000,11.750000,1.727876
6.810000,12.250000,1.727876
6.810000,12.750000,1.727876
6.810000,13.250000,1.727876
7.290000,11.750000,1.727876
7.290000,12.250000,1.727876
7.290000,12.750000,1.727876
7.290000,13.250000,1.727876
7.770000,11.750000,1.727876
7.770000,12.250000,1.727876
7.770000,12.750000,1.727876
7.770000,13.250000,1.727876
8.750000,11.750000,1.727876
8.750000,12.250000,1.727876
8.750000,12.750000,1.727876
8.750000,13.250000,1.727876
9.750000,11.750000,1.727876
9.750000,12.250000,1.727876
9.750000,12.750000,1.727876
9.750000,13.250000,1.727876
10.750000,11.750000,1.727876
10.750000,12.250000,1.727876
10.750000,12.750000,1.727876
10.750000,13.250000,1.727876
12.750000,11.750000,1.727876
12.750000,12.250000,1.727876
12.750000,12.750000,1.727876
12.750000,13.250000,1.727876
15.750000,11.750000,1.727876
15.750000,12.250000,1.727876
15.750000,12.750000,1.727876
15.750000,13.250000,1.727876
6.250000,12.500000,1.727876
6.750000,12.500000,1.727876
7.250000,12.500000,1.727876
7.750000,12.500000,1.727876
8.250000,12.500000,1.727876
8.750000,12.500000,1.727876
9.250000,12.500000,1.727876
9.750000,12.500000,1.727876
10.250000,12.500000,1.727876
10.750000,12.500000,1.727876
11.250000,12.500000,1.727876
11.750000,12.500000,1.727876
12.250000,12.500000,1.727876
12.750000,12.500000,1.727876
13.250000,12.500000,1.727876
13.750000,12.500000,1.727876
14.250000,12.500000,1.727876
14.750000,12.500000,1.727876
15.250000,12.500000,1.727876
15.750000,12.500000,1.727876
6.750000,12.500000,1.832596
6.633022,12.821394,1.832596
6.336824,12.992404,1.832596
6.000000,12.933013,1.832596
5.780154,12.671010,1.832596
5.780154,12.328990,1.832596
6.000000,12.066987,1.832596
6.336824,12.007596,1.832596
6.633022,12.178606,1.832596
6.810000,11.750000,1.832596
6.810000,12.250000,1.832596
6.810000,12.750000,1.832596
6.810000,13.250000,1.832596
7.290000,11.750000,1.832596
7.290000,12.250000,1.832596
7.290000,12.750000,1.832596
7.290000,13.250000,1.832596
7.770000,11.750000,1.832596
7.770000,12.250000,1.832596
7.770000,12.750000,1.832596
7.770000,13.250000,1.832596
8.750000,11.750000,1.832596
8.750000,12.250000,1.832596
8.750000,12.750000,1.832596
8.750000,13.250000,1.832596
9.750000,11.750000,1.832596
9.750000,12.250000,1.832596
9.750000,12.750000,1.832596
9.750000,13.250000,1.832596
10.750000,11.750000,1.832596
10.750000,12.250000,1.832596
10.750000,12.750000,1.832596
10.750000,13.250000,1.832596
12.750000,11.750000,1.832596
12.750000,12.250000,1.832596
12.750000,12.750000,1.832596
12.750000,13.250000,1.832596
15.750000,11.750000,1.832596
15.750000,12.250000,1.832596
15.750000,12.750000,1.832596
15.750000,13.250000,1.832596
6.250000,12.500000,1.832596
6.750000,12.500000,1.832596
7.250000,12.500000,1.832596
7.750000,12.500000,1.832596
8.250000,12.500000,1.832596
8.750000,12.500000,1.832596
9.250000,12.500000,1.832596
9.750000,12.500000,1.832596
10.250000,12.500000,1.832596
10.750000,12.500000,1.832596
11.250000,12.500000,1.832596
11.750000,12.500000,1.832596
12.250000,12.500000,1.832596
12.750000,12.500000,1.832596
13.250000,12.500000,1.832596
13.750000,12.500000,1.832596
14.250000,12.500000,1.832596
14.750000,12.500000,1.832596
15.250000,12.500000,1.832596
15.750000,12.500000,1.832596
6.750000,12.500000,1.937315
6.633022,12.821394,1.937315
6.336824,12.992404,1.937315
6.000000,12.933013,1.937315
5.780154,12.671010,1.937315
5.780154,12.328990,1.937315
6.000000,12.066987,1.937315
6.336824,12.007596,1.937315
6.633022,12.178606,1.937315
6.810000,11.750000,1.937315
6.810000,12.250000,1.937315
6.810000,12.750000,1.937315
6.810000,13.250000,1.937315
7.290000,11.750000,1.937315
7.290000,12.250000,1.937315
7.290000,12.750000,1.937315
7.290000,13.250000,1.937315
7.770000,11.750000,1.937315
7.770000,12.250000,1.937315
7.770000,12.750000,1.937315
7.770000,13.250000,1.937315
8.750000,11.750000,1.937315
8.750000,12.250000,1.937315
8.750000,12.750000,1.937315
8.750000,13.250000,1.937315
9.750000,11.750000,1.937315
9.750000,12.250000,1.937315
9.750000,12.750000,1.937315
9.750000,13.250000,1.937315
10.750000,11.750000,1.937315
10.750000,12.250000,1.937315
10.750000,12.750000,1.937315
10.750000,13.250000,1.937315
12.750000,11.750000,1.937315
12.750000,12.250000,1.937315
12.750000,12.750000,1.937315
12.750000,13.250000,1.937315
15.750000,11.750000,1.937315
15.750000,12.250000,1.937315
15.750000,12.750000,1.937315
15.750000,13.250000,1.937315
6.250000,12.500000,1.937315
6.750000,12.500000,1.937315
7.250000,12.500000,1.937315
7.750000,12.500000,1.937315
8.250000,12.500000,1.937315
8.750000,12.500000,1.937315
9.250000,12.500000,1.937315
9.750000,12.500000,1.937315
10.250000,12.500000,1.937315
10.750000,12.500000,1.937315
11.250000,12.500000,1.937315
11.750000,12.500000,1.937315
12.250000,12.500000,1.937315
12.750000,12.500000,1.937315
13.250000,12.500000,1.937315
13.750000,12.500000,1.937315
14.250000,12.500000,1.937315
14.750000,12.500000,1.937315
15.250000,12.500000,1.937315
15.750000,12.500000,1.937315
6.750000,12.500000,2.042035
6.633022,12.821394,2.042035
6.336824,12.992404,2.042035
6.000000,12.933013,2.042035
5.780154,12.671010,2.042035
5.780154,12.328990,2.042035
6.000000,12.066987,2.042035
6.336824,12.007596,2.042035
6.633022,12.178606,2.042035
6.810000,11.750000,2.042035
6.810000,12.250000,2.042035
6.810000,12.750000,2.042035
6.810000,13.250000,2.042035
7.290000,11.750000,2.042035
7.290000,12.250000,2.042035
7.290000,12.750000,2.042035
7.290000,13.250000,2.042035
7.770000,11.750000,2.042035
7.770000,12.250000,2.042035
7.770000,12.750000,2.042035
7.770000,13.250000,2.042035
8.750000,11.750000,2.042035
8.750000,12.250000,2.042035
8.750000,12.750000,2.042035
8.750000,13.250000,2.042035
9.750000,11.750000,2.042035
9.750000,12.250000,2.042035
9.750000,12.750000,2.042035
9.750000,13.250000,2.042035
10.750000,11.750000,2.042035
10.750000,12.250000,2.042035
10.750000,12.750000,2.042035
10.750000,13.250000,2.042035
12.750000,11.750000,2.042035
12.750000,12.250000,2.042035
12.750000,12.750000,2.042035
12.750000,13.250000,2.042035
15.750000,11.750000,2.042035
15.750000,12.250000,2.042035
15.750000,12.750000,2.042035
15.750000,13.250000,2.042035
6.250000,12.500000,2.042035
6.750000,12.500000,2.042035
7.250000,12.500000,2.042035
7.750000,12.500000,2.042035
8.250000,12.500000,2.042035
8.750000,12.500000,2.042035
9.250000,12.500000,2.042035
9.750000,12.500000,2.042035
10.250000,12.500000,2.042035
10.750000,12.500000,2.042035
11.250000,12.500000,2.042035
11.750000,12.500000,2.042035
12.250000,12.500000,2.042035
12.750000,12.500000,2.042035
13.250000,12.500000,2.042035
13.750000,12.500000,2.042035
14.250000,12.500000,2.042035
14.750000,12.500000,2.042035
15.250000,12.500000,2.042035
15.750000,12.500000,2.042035
6.750000,12.500000,2.146755
6.633022,12.821394,2.146755
6.336824,12.992404,2.146755
6.000000,12.933013,2.146755
5.780154,12.671010,2.146755
5.780154,12.328990,2.146755
6.000000,12.066987,2.146755
6.336824,12.007596,2.146755
6.633022,12.178606,2.146755
6.810000,11.750000,2.146755
6.810000,12.250000,2.146755
6.810000,12.750000,2.146755
6.810000,13.250000,2.146755
7.290000,11.750000,2.146755
7.290000,12.250000,2.146755
7.290000,12.750000,2.146755
7.290000,13.250000,2.146755
7.770000,11.750000,2.146755
7.770000,12.250000,2.146755
7.770000,12.750000,2.146755
7.770000,13.250000,2.146755
8.750000,11.750000,2.146755
8.750000,12.250000,2.146755
8.750000,12.750000,2.146755
8.750000,13.250000,2.146755
9.750000,11.750000,2.146755
9.750000,12.250000,2.146755
9.750000,12.750000,2.146755
9.750000,13.250000,2.146755
10.750000,11.750000,2.146755
10.750000,12.250000,2.146755
10.750000,12.750000,2.146755
10.750000,13.250000,2.146755
12.750000,11.750000,2.146755
12.750000,12.250000,2.146755
12.750000,12.750000,2.146755
12.750000,13.250000,2.146755
15.750000,11.750000,2.146755
15.750000,12.250000,2.146755
15.750000,12.750000,2.146755
15.750000,13.250000,2.146755
6.250000,12.500000,2.146755
6.750000,12.500000,2.146755
7.250000,12.500000,2.146755
7.750000,12.500000,2.146755
8.250000,12.500000,2.146755
8.750000,12.500000,2.146755
9.250000,12.500000,2.146755
9.750000,12.500000,2.146755
10.250000,12.500000,2.146755
10.750000,12.500000,2.146755
11.250000,12.500000,2.146755
11.750000,12.500000,2.146755
12.250000,12.500000,2.146755
12.750000,12.500000,2.146755
13.250000,12.500000,2.146755
13.750000,12.500000,2.146755
14.250000,12.500000,2.146755
14.750000,12.500000,2.146755
15.250000,12.500000,2.146755
15.750000,12.500000,2.146755
6.750000,12.500000,2.251475
6.633022,12.821394,2.251475
6.336824,12.992404,2.251475
6.000000,12.933013,2.251475
5.780154,12.671010,2.251475
5.780154,12.328990,2.251475
6.000000,12.066987,2.251475
6.336824,12.007596,2.251475
6.633022,12.178606,2.251475
6.810000,11.750000,2.251475
6.810000,12.250000,2.251475
6.810000,12.750000,2.251475
6.810000,13.250000,2.251475
7.290000,11.750000,2.251475
7.290000,12.250000,2.251475
7.290000,12.750000,2.251475
7.290000,13.250000,2.251475
7.770000,11.750000,2.251475
7.770000,12.250000,2.251475
7.770000,12.750000,2.251475
7.770000,13.250000,2.251475
8.750000,11.750000,2.251475
8.750000,12.250000,2.251475
8.750000,12.750000,2.251475
8.750000,13.250000,2.251475
9.750000,11.750000,2.251475
9.750000,12.250000,2.251475
9.750000,12.750000,2.251475
9.750000,13.250000,2.251475
10.750000,11.750000,2.251475
10.750000,12.250000,2.251475
10.750000,12.750000,2.251475
10.750000,13.250000,2.251475
12.750000,11.750000,2.251475
12.750000,12.250000,2.251475
12.750000,12.750000,2.251475
12.750000,13.250000,2.251475
15.750000,11.750000,2.251475
15.750000,12.250000,2.251475
15.750000,12.750000,2.251475
15.750000,13.250000,2.251475
6.250000,12.500000,2.251475
6.750000,12.500000,2.251475
7.250000,12.500000,2.251475
7.750000,12.500000,2.251475
8.250000,12.500000,2.251475
8.750000,12.500000,2.251475
9.250000,12.500000,2.251475
9.750000,12.500000,2.251475
10.250000,12.500000,2.251475
10.750000,12.500000,2.251475
11.250000,12.500000,2.251475
11.750000,12.500000,2.251475
12.250000,12.500000,2.251475
12.750000,12.500000,2.251475
13.250000,12.500000,2.251475
13.750000,12.500000,2.251475
14.250000,12.500000,2.251475
14.750000,12.500000,2.251475
15.250000,12.500000,2.251475
15.750000,12.500000,2.251475
6.750000,12.500000,2.356194
6.633022,12.821394,2.356194
6.336824,12.992404,2.356194
6.000000,12.933013,2.356194
5.780154,12.671010,2.356194
5.780154,12.328990,2.356194
6.000000,12.066987,2.356194
6.336824,12.007596,2.356194
6.633022,12.178606,2.356194
6.810000,11.750000,2.356194
6.810000,12.250000,2.356194
6.810000,12.750000,2.356194
6.810000,13.250000,2.356194
7.290000,11.750000,2.356194
7.290000,12.250000,2.356194
7.290000,12.750000,2.356194
7.290000,13.250000,2.356194
7.770000,11.750000,2.356194
7.770000,12.250000,2.356194
7.770000,12.750000,2.356194
7.770000,13.250000,2.356194
8.750000,11.750000,2.356194
8.750000,12.250000,2.356194
8.750000,12.750000,2.356194
8.750000,13.250000,2.356194
9.750000,11.750000,2.356194
9.750000,12.250000,2.356194
9.750000,12.750000,2.356194
9.750000,13.250000,2.356194
10.750000,11.750000,2.356194
10.750000,12.250000,2.356194
10.750000,12.750000,2.356194
10.750000,13.250000,2.356194
12.750000,11.750000,2.356194
12.750000,12.250000,2.356194
12.750000,12.750000,2.356194
12.750000,13.250000,2.356194
15.750000,11.750000,2.356194
15.750000,12.250000,2.356194
15.750000,12.750000,2.356194
15.750000,13.250000,2.356194
6.250000,12.500000,2.356194
6.750000,12.500000,2.356194
7.250000,12.500000,2.356194
7.750000,12.500000,2.356194
8.250000,12.500000,2.356194
8.750000,12.500000,2.356194
9.250000,12.500000,2.356194
9.750000,12.500000,2.356194
10.250000,12.500000,2.356194
10.750000,12.500000,2.356194
11.250000,12.500000,2.356194
11.750000,12.500000,2.356194
12.250000,12.500000,2.356194
12.750000,12.500000,2.356194
13.250000,12.500000,2.356194
13.750000,12.500000,2.356194
14.250000,12.500000,2.356194
14.750000,12.500000,2.356194
15.250000,12.500000,2.356194
15.750000,12.500000,2.356194
6.750000,12.500000,2.460914
6.633022,12.821394,2.460914
6.336824,12.992404,2.460914
6.000000,12.933013,2.460914
5.780154,12.671010,2.460914
5.780154,12.328990,2.460914
6.000000,12.066987,2.460914
6.336824,12.007596,2.460914
6.633022,12.178606,2.460914
6.810000,11.750000,2.460914
6.810000,12.250000,2.460914
6.810000,12.750000,2.460914
6.810000,13.250000,2.460914
7.290000,11.750000,2.460914
7.290000,12.250000,2.460914
7.290000,12.750000,2.460914
7.290000,13.250000,2.460914
7.770000,11.750000,2.460914
7.770000,12.250000,2.460914
7.770000,12.750000,2.460914
7.770000,13.250000,2.460914
8.750000,11.750000,2.460914
8.750000,12.250000,2.460914
8.750000,12.750000,2.460914
8.750000,13.250000,2.460914
9.750000,11.750000,2.460914
9.750000,12.250000,2.460914
9.750000,12.750000,2.460914
9.750000,13.250000,2.460914
10.750000,11.750000,2.460914
10.750000,12.250000,2.460914
10.750000,12.750000,2.460914
10.750000,13.250000,2.460914
12.750000,11.750000,2.460914
12.750000,12.250000,2.460914
12.750000,12.750000,2.460914
12.750000,13.250000,2.460914
15.750000,11.750000,2.460914
15.750000,12.250000,2.460914
15.750000,12.750000,2.460914
15.750000,13.250000,2.460914
6.250000,12.500000,2.460914
6.750000,12.500000,2.460914
7.250000,12.500000,2.460914
7.750000,12.500000,2.460914
8.250000,12.500000,2.460914
8.750000,12.500000,2.460914
9.250000,12.500000,2.460914
9.750000,12.500000,2.460914
10.250000,12.500000,2.460914
10.750000,12.500000,2.460914
11.250000,12.500000,2.460914
11.750000,12.500000,2.460914
12.250000,12.500000,2.460914
12.750000,12.500000,2.460914
13.250000,12.500000,2.460914
13.750000,12.500000,2.460914
14.250000,12.500000,2.460914
14.750000,12.500000,2.460914
15.250000,12.500000,2.460914
15.750000,12.500000,2.460914
6.750000,12.500000,2.565634
6.633022,12.821394,2.565634
6.336824,12.992404,2.565634
6.000000,12.933013,2.565634
5.780154,12.671010,2.565634
5.780154,12.328990,2.565634
6.000000,12.066987,2.565634
6.336824,12.007596,2.565634
6.633022,12.178606,2.565634
6.810000,11.750000,2.565634
6.810000,12.250000,2.565634
6.810000,12.750000,2.565634
6.810000,13.250000,2.565634
7.290000,11.750000,2.565634
7.290000,12.250000,2.565634
7.290000,12.750000,2.565634
7.290000,13.250000,2.565634
7.770000,11.750000,2.565634
7.770000,12.250000,2.565634
7.770000,12.750000,2.565634
7.770000,13.250000,2.565634
8.750000,11.750000,2.565634
8.750000,12.250000,2.565634
8.750000,12.750000,2.565634
8.750000,13.250000,2.565634
9.750000,11.750000,2.565634
9.750000,12.250000,2.565634
9.750000,12.750000,2.565634
9.750000,13.250000,2.565634
10.750000,11.750000,2.565634
10.750000,12.250000,2.565634
10.750000,12.750000,2.565634
10.750000,13.250000,2.565634
12.750000,11.750000,2.565634
12.750000,12.250000,2.565634
12.750000,12.750000,2.565634
12.750000,13.250000,2.565634
15.750000,11.750000,2.565634
15.750000,12.250000,2.565634
15.750000,12.750000,2.565634
15.750000,13.250000,2.565634
6.250000,12.500000,2.565634
6.750000,12.500000,2.565634
7.250000,12.500000,2.565634
7.750000,12.500000,2.565634
8.250000,12.500000,2.565634
8.750000,12.500000,2.565634
9.250000,12.500000,2.565634
9.750000,12.500000,2.565634
10.250000,12.500000,2.565634
10.750000,12.500000,2.565634
11.250000,12.500000,2.565634
11.750000,12.500000,2.565634
12.250000,12.500000,2.565634
12.750000,12.500000,2.565634
13.250000,12.500000,2.565634
13.750000,12.500000,2.565634
14.250000,12.500000,2.565634
14.750000,12.500000,2.565634
15.250000,12.500000,2.565634
15.750000,12.500000,2.565634
6.750000,12.500000,2.670354
6.633022,12.821394,2.670354
6.336824,12.992404,2.670354
6.000000,12.933013,2.670354
5.780154,12.671010,2.670354
5.780154,12.328990,2.670354
6.000000,12.066987,2.670354
6.336824,12.007596,2.670354
6.633022,12.178606,2.670354
6.810000,11.750000,2.670354
6.810000,12.250000,2.670354
6.810000,12.750000,2.670354
6.810000,13.250000,2.670354
7.290000,11.750000,2.670354
7.290000,12.250000,2.670354
7.290000,12.750000,2.670354
7.290000,13.250000,2.670354
7.770000,11.750000,2.670354
7.770000,12.250000,2.670354
7.770000,12.750000,2.670354
7.770000,13.250000,2.670354
8.750000,11.750000,2.670354
8.750000,12.250000,2.670354
8.750000,12.750000,2.670354
8.750000,13.250000,2.670354
9.750000,11.750000,2.670354
9.750000,12.250000,2.670354
9.750000,12.750000,2.670354
9.750000,13.250000,2.670354
10.750000,11.750000,2.670354
10.750000,12.250000,2.670354
10.750000,12.750000,2.670354
10.750000,13.250000,2.670354
12.750000,11.750000,2.670354
12.750000,12.250000,2.670354
12.750000,12.750000,2.670354
12.750000,13.250000,2.670354
15.750000,11.750000,2.670354
15.750000,12.250000,2.670354
15.750000,12.750000,2.670354
15.750000,13.250000,2.670354
6.250000,12.500000,2.670354
6.750000,12.500000,2.670354
7.250000,12.500000,2.670354
7.750000,12.500000,2.670354
8.250000,12.500000,2.670354
8.750000,12.500000,2.670354
9.250000,12.500000,2.670354
9.750000,12.500000,2.670354
10.250000,12.500000,2.670354
10.750000,12.500000,2.670354
11.250000,12.500000,2.670354
11.750000,12.500000,2.670354
12.250000,12.500000,2.670354
12.750000,12.500000,2.670354
13.250000,12.500000,2.670354
13.750000,12.500000,2.670354
14.250000,12.500000,2.670354
14.750000,12.500000,2.670354
15.250000,12.500000,2.670354
15.750000,12.500000,2.670354
6.750000,12.500000,2.775074
6.633022,12.821394,2.775074
6.336824,12.992404,2.775074
6.000000,12.933013,2.775074
5.780154,12.671010,2.775074
5.780154,12.328990,2.775074
6.000000,12.066987,2.775074
6.336824,12.007596,2.775074
6.633022,12.178606,2.775074
6.810000,11.750000,2.775074
6.810000,12.250000,2.775074
6.810000,12.750000,2.775074
6.810000,13.250000,2.775074
7.290000,11.750000,2.775074
7.290000,12.250000,2.775074
7.290000,12.750000,2.775074
7.290000,13.250000,2.775074
7.770000,11.750000,2.775074
7.770000,12.250000,2.775074
7.770000,12.750000,2.775074
7.770000,13.250000,2.775074
8.750000,11.750000,2.775074
8.750000,12.250000,2.775074
8.750000,12.750000,2.775074
8.750000,13.250000,2.775074
9.750000,11.750000,2.775074
9.750000,12.250000,2.775074
9.750000,12.750000,2.775074
9.750000,13.250000,2.775074
10.750000,11.750000,2.775074
10.750000,12.250000,2.775074
10.750000,12.750000,2.775074
10.750000,13.250000,2.775074
12.750000,11.750000,2.775074
12.750000,12.250000,2.775074
12.750000,12.750000,2.775074
12.750000,13.250000,2.775074
15.750000,11.750000,2.775074
15.750000,12.250000,2.775074
15.750000,12.750000,2.775074
15.750000,13.250000,2.775074
6.250000,12.500000,2.775074
6.750000,12.500000,2.775074
7.250000,12.500000,2.775074
7.750000,12.500000,2.775074
8.250000,12.500000,2.775074
8.750000,12.500000,2.775074
9.250000,12.500000,2.775074
9.750000,12.500000,2.775074
10.250000,12.500000,2.775074
10.750000,12.500000,2.775074
11.250000,12.500000,2.775074
11.750000,12.500000,2.775074
12.250000,12.500000,2.775074
12.750000,12.500000,2.775074
13.250000,12.500000,2.775074
13.750000,12.500000,2.775074
14.250000,12.500000,2.775074
14.750000,12.500000,2.775074
15.250000,12.500000,2.775074
15.750000,12.500000,2.775074
6.750000,12.500000,2.879793
6.633022,12.821394,2.879793
6.336824,12.992404,2.879793
6.000000,12.933013,2.879793
5.780154,12.671010,2.879793
5.780154,12.328990,2.879793
6.000000,12.066987,2.879793
6.336824,12.007596,2.879793
6.633022,12.178606,2.879793
6.810000,11.750000,2.879793
6.810000,12.250000,2.879793
6.810000,12.750000,2.879793
6.810000,13.250000,2.879793
7.290000,11.750000,2.879793
7.290000,12.250000,2.879793
7.290000,12.750000,2.879793
7.290000,13.250000,2.879793
7.770000,11.750000,2.879793
7.770000,12.250000,2.879793
7.770000,12.750000,2.879793
7.770000,13.250000,2.879793
8.750000,11.750000,2.879793
8.750000,12.250000,2.879793
8.750000,12.750000,2.879793
8.750000,13.250000,2.879793
9.750000,11.750000,2.879793
9.750000,12.250000,2.879793
9.750000,12.750000,2.879793
9.750000,13.250000,2.879793
10.750000,11.750000,2.879793
10.750000,12.250000,2.879793
10.750000,12.750000,2.879793
10.750000,13.250000,2.879793
12.750000,11.750000,2.879793
12.750000,12.250000,2.879793
12.750000,12.750000,2.879793
12.750000,13.250000,2.879793
15.750000,11.750000,2.879793
15.750000,12.250000,2.879793
15.750000,12.750000,2.879793
15.750000,13.250000,2.879793
6.250000,12.500000,2.879793
6.750000,12.500000,2.879793
7.250000,12.500000,2.879793
7.750000,12.500000,2.879793
8.250000,12.500000,2.879793
8.750000,12.500000,2.879793
9.250000,12.500000,2.879793
9.750000,12.500000,2.879793
10.250000,12.500000,2.879793
10.750000,12.500000,2.879793
11.250000,12.500000,2.879793
11.750000,12.500000,2.879793
12.250000,12.500000,2.879793
12.750000,12.500000,2.879793
13.250000,12.500000,2.879793
13.750000,12.500000,2.879793
14.250000,12.500000,2.879793
14.750000,12.500000,2.879793
15.250000,12.500000,2.879793
15.750000,12.500000,2.879793
6.750000,12.500000,2.984513
6.633022,12.821394,2.984513
6.336824,12.992404,2.984513
6.000000,12.933013,2.984513
5.780154,12.671010,2.984513
5.780154,12.328990,2.984513
6.000000,12.066987,2.984513
6.336824,12.007596,2.984513
6.633022,12.178606,2.984513
6.810000,11.750000,2.984513
6.810000,12.250000,2.984513
6.810000,12.750000,2.984513
6.810000,13.250000,2.984513
7.290000,11.750000,2.984513
7.290000,12.250000,2.984513
7.290000,12.750000,2.984513
7.290000,13.250000,2.984513
7.770000,11.750000,2.984513
7.770000,12.250000,2.984513
7.770000,12.750000,2.984513
7.770000,13.250000,2.984513
8.750000,11.750000,2.984513
8.750000,12.250000,2.984513
8.750000,12.750000,2.984513
8.750000,13.250000,2.984513
9.750000,11.750000,2.984513
9.750000,12.250000,2.984513
9.750000,12.750000,2.984513
9.750000,13.250000,2.984513
10.750000,11.750000,2.984513
10.750000,12.250000,2.984513
10.750000,12.750000,2.984513
10.750000,13.250000,2.984513
12.750000,11.750000,2.984513
12.750000,12.250000,2.984513
12.750000,12.750000,2.984513
12.750000,13.250000,2.984513
15.750000,11.750000,2.984513
15.750000,12.250000,2.984513
15.750000,12.750000,2.984513
15.750000,13.250000,2.984513
6.250000,12.500000,2.984513
6.750000,12.500000,2.984513
7.250000,12.500000,2.984513
7.750000,12.500000,2.984513
8.250000,12.500000,2.984513
8.750000,12.500000,2.984513
9.250000,12.500000,2.984513
9.750000,12.500000,2.984513
10.250000,12.500000,2.984513
10.750000,12.500000,2.984513
11.250000,12.500000,2.984513
11.750000,12.500000,2.984513
12.250000,12.500000,2.984513
12.750000,12.500000,2.984513
13.250000,12.500000,2.984513
13.750000,12.500000,2.984513
14.250000,12.500000,2.984513
14.750000,12.500000,2.984513
15.250000,12.500000,2.984513
15.750000,12.500000,2.984513
6.750000,12.500000,3.089233
6.633022,12.821394,3.089233
6.336824,12.992404,3.089233
6.000000,12.933013,3.089233
5.780154,12.671010,3.089233
5.780154,12.328990,3.089233
6.000000,12.066987,3.089233
6.336824,12.007596,3.089233
6.633022,12.178606,3.089233
6.810000,11.750000,3.089233
6.810000,12.250000,3.089233
6.810000,12.750000,3.089233
6.810000,13.250000,3.089233
7.290000,11.750000,3.089233
7.290000,12.250000,3.089233
7.290000,12.750000,3.089233
7.290000,13.250000,3.089233
7.770000,11.750000,3.089233
7.770000,12.250000,3.089233
7.770000,12.750000,3.089233
7.770000,13.250000,3.089233
8.750000,11.750000,3.089233
8.750000,12.250000,3.089233
8.750000,12.750000,3.089233
8.750000,13.250000,3.089233
9.750000,11.750000,3.089233
9.750000,12.250000,3.089233
9.750000,12.750000,3.089233
9.750000,13.250000,3.089233
10.750000,11.750000,3.089233
10.750000,12.250000,3.089233
10.750000,12.750000,3.089233
10.750000,13.250000,3.089233
12.750000,11.750000,3.089233
12.750000,12.250000,3.089233
12.750000,12.750000,3.089233
12.750000,13.250000,3.089233
15.750000,11.750000,3.089233
15.750000,12.250000,3.089233
15.750000,12.750000,3.089233
15.750000,13.250000,3.089233
6.250000,12.500000,3.089233
6.750000,12.500000,3.089233
7.250000,12.500000,3.089233
7.750000,12.500000,3.089233
8.250000,12.500000,3.089233
8.750000,12.500000,3.089233
9.250000,12.500000,3.089233
9.750000,12.500000,3.089233
10.250000,12.500000,3.089233
10.750000,12.500000,3.089233
11.250000,12.500000,3.089233
11.750000,12.500000,3.089233
12.250000,12.500000,3.089233
12.750000,12.500000,3.089233
13.250000,12.500000,3.089233
13.750000,12.500000,3.089233
14.250000,12.500000,3.089233
14.750000,12.500000,3.089233
15.250000,12.500000,3.089233
15.750000,12.500000,3.089233
END_WITNESS_POINTS
